shift_type,relative_time,error_primary_mean,error_reference_mean,error_gap_mean,disturbance_pred_error_mean,gain_mean,uncertainty_mean,delay_error_mean
actuator_delay+disturbance_burst,-1.2999999999999998,0.02016742230137413,0.021793662614761036,-0.0016262403133869043,0.001106122260851024,0.9677816734702235,0.1581059040983118,0.019865610529030606
actuator_delay+disturbance_burst,-1.2499999999999998,0.020354404344057834,0.021903930654801278,-0.0015495263107434439,0.001306216689219639,0.9654959029096694,0.16117290440575058,0.02579511438150981
actuator_delay+disturbance_burst,-1.1999999999999997,0.020493947715474404,0.021954780013850324,-0.00146083229837592,0.0017458008924259825,0.9631146281557184,0.16431406819307645,0.03414106218247254
actuator_delay+disturbance_burst,-1.1499999999999997,0.020586709702440437,0.021967578755731167,-0.0013808690532907293,0.0018284420972902893,0.9621625723125227,0.1669969183649024,0.04323959847036113
actuator_delay+disturbance_burst,-1.0999999999999996,0.02063544056355038,0.021960132745707437,-0.0013246921821570556,0.0016488968212927397,0.9625759193679516,0.1669401152777103,0.04888941611037378
actuator_delay+disturbance_burst,-1.0499999999999996,0.020641196943965292,0.02194930397782857,-0.0013081070338632796,0.001514149665731644,0.9632909577007449,0.1669583508823554,0.052909215955810766
actuator_delay+disturbance_burst,-0.9999999999999996,0.02062066760999594,0.02195273293104924,-0.0013320653210532989,0.0014340056737119152,0.9628392466742478,0.16769378027304863,0.05943047236306836
actuator_delay+disturbance_burst,-0.9499999999999995,0.020572319681427278,0.021948398609330084,-0.001376078927902806,0.0013048073092135858,0.9621976458860139,0.16913998891027532,0.06261450736252785
actuator_delay+disturbance_burst,-0.8999999999999995,0.020501354429109355,0.02192345831566664,-0.0014221038865572834,0.0012130087969318636,0.9630627772345907,0.16848640984320581,0.06552979941519092
actuator_delay+disturbance_burst,-0.8499999999999994,0.020407607623275953,0.0218693117869135,-0.0014617041636375457,0.0012408339709260412,0.9634817596098907,0.16688576409618447,0.0675455077167847
actuator_delay+disturbance_burst,-0.7999999999999994,0.020283525147457192,0.021776708976124153,-0.00149318382866696,0.0012758063066456177,0.963614466436556,0.166334323064899,0.07158990763185168
actuator_delay+disturbance_burst,-0.7499999999999993,0.020154533530700066,0.02167198207392703,-0.0015174485432269645,0.0013400120873812576,0.9630975995095052,0.1680352843706412,0.0746670764453337
actuator_delay+disturbance_burst,-0.6999999999999993,0.020001692955855254,0.021532031136599978,-0.0015303381807447239,0.0013852064867664736,0.9633142369064629,0.1672447812985515,0.0747392250851784
actuator_delay+disturbance_burst,-0.6499999999999992,0.0198089426535617,0.021338909368786702,-0.0015299667152250014,0.001488086248690585,0.963422992455827,0.1664274561959496,0.07684751890951912
actuator_delay+disturbance_burst,-0.5999999999999992,0.01959655917071515,0.02111675449840512,-0.0015201953276899709,0.002165847224840727,0.9611602169703594,0.1698589852956622,0.0784611684045896
actuator_delay+disturbance_burst,-0.5499999999999992,0.01936622440381378,0.020873930543135914,-0.0015077061393221347,0.002081496378372272,0.9615729041467488,0.16775315134201668,0.07922719540274667
actuator_delay+disturbance_burst,-0.4999999999999991,0.01911286030571183,0.02060734381589896,-0.00149448351018713,0.001828451240196897,0.9615879069887108,0.1657222145083995,0.07889217583426998
actuator_delay+disturbance_burst,-0.44999999999999907,0.018828093818812043,0.020298464782574473,-0.0014703709637624296,0.0018128823568438778,0.9632462964480649,0.16483947531914003,0.07529847932330178
actuator_delay+disturbance_burst,-0.399999999999999,0.018563071539731357,0.019993508976775896,-0.0014304374370445391,0.0017201510884678657,0.9651609812564982,0.16104615546831416,0.07012012714056477
actuator_delay+disturbance_burst,-0.349999999999999,0.018302873407476595,0.01967552390489302,-0.0013726504974164236,0.0018288732928903827,0.9639202256288069,0.16273592807840367,0.06697297091487299
actuator_delay+disturbance_burst,-0.29999999999999893,0.018040640821762738,0.019352852122475683,-0.0013122113007129448,0.0017631839997193856,0.963407805986633,0.16285958665903347,0.0638836969297479
actuator_delay+disturbance_burst,-0.2499999999999989,0.017765300131165108,0.01902081673823333,-0.0012555166070682237,0.0016490406042253647,0.9617522229988734,0.16602325298505935,0.06081270454731746
actuator_delay+disturbance_burst,-0.19999999999999885,0.017465163553579015,0.01867038487735818,-0.001205221323779166,0.001630221184665829,0.9617910688586911,0.16783047214029298,0.06012134052462708
actuator_delay+disturbance_burst,-0.1499999999999988,0.017151772169330937,0.0183104407845841,-0.0011586686152531625,0.0015652758416088103,0.963156855572593,0.16695741348654888,0.05665102020347323
actuator_delay+disturbance_burst,-0.09999999999999876,0.016840377541871236,0.01796692968602884,-0.0011265521441576054,0.001493222134716754,0.9634833772549815,0.16701668383830728,0.051620126715539054
actuator_delay+disturbance_burst,-0.04999999999999871,0.01652723355897188,0.017626729218806036,-0.001099495659834155,0.0016849878279218517,0.9643835020126906,0.16769608462321917,0.04495257713948819
actuator_delay+disturbance_burst,1.3322676295501878e-15,0.016226340984930396,0.017287568277961792,-0.0010612272930313957,1.255707970814653,0.9214123133729009,0.3330075224328248,-0.4031825975659248
actuator_delay+disturbance_burst,0.05000000000000138,0.01743075591750658,0.018155538901884434,-0.0007247829843778537,2.482769016180742,0.8569585709908649,0.5629340618003729,-0.9005027706460548
actuator_delay+disturbance_burst,0.10000000000000142,0.02336199140254615,0.023411052213369615,-4.9060810823464e-05,2.0417520957323005,0.8399999737739563,0.6254017049727184,-0.9060742348748149
actuator_delay+disturbance_burst,0.15000000000000147,0.03715737093277221,0.03685437363508957,0.0003029972976826417,1.6122725369188153,0.8400944719526018,0.5797861971015017,-0.9113556664473316
actuator_delay+disturbance_burst,0.2000000000000015,0.0587149383975308,0.05835314391538795,0.00036179448214285204,1.2845798590930997,0.8406319440501837,0.5241126085983909,-0.9168604898634586
actuator_delay+disturbance_burst,0.25000000000000155,0.08687941759650455,0.08627885514196636,0.0006005624545381977,1.0736884020210469,0.8416315022834574,0.4802104981620281,-0.9219638108407019
actuator_delay+disturbance_burst,0.3000000000000016,0.12028747296561827,0.118968096486928,0.001319376478690279,0.9636706599219588,0.8423705199685065,0.4445364683486025,-0.926349660702756
actuator_delay+disturbance_burst,0.35000000000000164,0.15739079541332912,0.15457978936661504,0.002811006046714082,0.9238793165822934,0.8426896409034963,0.4185402107853535,-0.9300415388836528
actuator_delay+disturbance_burst,0.4000000000000017,0.1967953399613432,0.19152649045464124,0.005268849506701978,0.9691471237628745,0.8433363274831781,0.40326329261936716,-0.9332362058091117
actuator_delay+disturbance_burst,0.45000000000000173,0.23714710340225129,0.22836538292038347,0.008781720481867816,1.066781487716846,0.8455306078283041,0.4011670902626983,-0.9359314057109405
actuator_delay+disturbance_burst,0.5000000000000018,0.2772920260401445,0.26395581522287015,0.013336210817274374,1.1845249265479434,0.8498003884557369,0.3900476711386278,-0.9380919944661484
actuator_delay+disturbance_burst,0.5500000000000016,0.3162763840011781,0.29742754291011503,0.01884884109106305,1.3181667286376464,0.8545167448271859,0.3758770334429816,-0.9397095221670134
actuator_delay+disturbance_burst,0.6000000000000019,0.3533401604341041,0.3281701258421211,0.025170034591983026,1.4441222530142321,0.8647799462226103,0.3563282843498516,-0.9411249613979435
actuator_delay+disturbance_burst,0.6500000000000021,0.3879162324090032,0.35583771881929627,0.032078513589706925,1.523550731089338,0.8731472091967277,0.3379226409485469,-0.9424215984004778
actuator_delay+disturbance_burst,0.700000000000002,0.4196345532977788,0.3802984194836818,0.03933613381409701,1.5500239153513367,0.8784494905640357,0.32533074217333874,-0.9434332954991039
actuator_delay+disturbance_burst,0.7500000000000018,0.4482580905391729,0.4015762426732512,0.04668184786592172,1.5425035245899035,0.8800619171447661,0.3213848514423111,-0.9442385456275134
actuator_delay+disturbance_burst,0.800000000000002,0.4735781435452087,0.41974894445563926,0.05382919908956946,1.5145231287139413,0.8780518343932743,0.32095892339041704,-0.9448182956045275
actuator_delay+disturbance_burst,0.8500000000000023,0.49545787148563425,0.43496226069848326,0.06049561078715099,1.4500645450200718,0.8750251841322833,0.32243540797781783,-0.9453238796026129
actuator_delay+disturbance_burst,0.9000000000000021,0.5139265414004999,0.447489129002672,0.06643741239782786,1.3685531372064221,0.8737071245789257,0.32388285702009195,-0.9456417129720132
actuator_delay+disturbance_burst,0.950000000000002,0.5290324448805509,0.45757953616928765,0.07145290871126325,1.2671412147958507,0.8713659791621904,0.32252376864607507,-0.9457683081079203
actuator_delay+disturbance_burst,1.0000000000000022,0.5407990487403984,0.4654956798092703,0.0753033689311281,1.194418815372692,0.8694314191156055,0.3186947384471598,-0.9455718678471522
actuator_delay+disturbance_burst,1.0500000000000025,0.5495053546278775,0.4717200201622306,0.07778533446564695,1.1350670420915006,0.869204675019869,0.3144613360459133,-0.9451768534256638
actuator_delay+disturbance_burst,1.1000000000000023,0.5554391841728802,0.47661394441222205,0.07882523976065814,1.0886281156286535,0.866776386104515,0.3151762766643657,-0.9448148571585039
actuator_delay+disturbance_burst,1.1500000000000021,0.5589121495814826,0.4804292116132397,0.0784829379682429,1.064097821981466,0.8665364998878332,0.31230818101544777,-0.9446358258930058
actuator_delay+disturbance_burst,1.2000000000000024,0.5603348460362904,0.48339946775859677,0.07693537827769359,1.0723092728279164,0.8683964980740729,0.3083874370290659,-0.9444200940247881
actuator_delay+disturbance_burst,1.2500000000000027,0.5601129211364612,0.48568063271230194,0.07443228842415922,1.0828643446129844,0.8679229564796123,0.3125340280939289,-0.9442615639994212
actuator_delay+disturbance_burst,1.3000000000000025,0.5585803595621137,0.48734128667926024,0.07123907288285347,1.1003926812516514,0.8641651262755344,0.3244600625402964,-0.9439881265103223
actuator_delay+disturbance_burst,1.3500000000000023,0.5560459113597969,0.4884184859855677,0.06762742537422917,1.1262704840475677,0.8636942654157955,0.33329905756856987,-0.9434951837146153
actuator_delay+disturbance_burst,1.4000000000000026,0.552759326875963,0.488915218765491,0.06384410811047198,1.143346404083593,0.8641957624629055,0.33451336613169697,-0.942862395505757
actuator_delay+disturbance_burst,1.4500000000000028,0.5489220881237816,0.488799104454981,0.060122983668800645,1.147786240356557,0.8634957371476938,0.33397957499563447,-0.9421382320711577
actuator_delay+disturbance_burst,1.5000000000000027,0.5447473035309669,0.4880812968895972,0.05666600664136967,1.146313976131638,0.863003337684786,0.33590479824540587,-0.941497350862356
actuator_delay+disturbance_burst,1.5500000000000025,0.5404402594407908,0.4868268220042159,0.05361343743657487,1.1352985354397955,0.8595312234097472,0.33964046980169954,-0.9409177438741453
actuator_delay+disturbance_burst,1.6000000000000028,0.5362179331031346,0.4851554237963081,0.05106250930682649,1.0946744623396278,0.8581505420814849,0.3364930010244348,-0.9403951706688228
actuator_delay+disturbance_burst,1.650000000000003,0.5320956631401436,0.48300223775453816,0.049093425385605405,1.021889028083024,0.8593624041232152,0.33069615204103797,-0.9399622823085795
actuator_delay+disturbance_burst,1.7000000000000028,0.5278612359981886,0.4800769933599486,0.04778424263823999,0.984437764925247,0.860695559872646,0.3235804889006578,-0.9397192707447558
actuator_delay+disturbance_burst,1.7500000000000027,0.5234175975610454,0.4762634385353395,0.047154159025705966,0.9493203189719932,0.8633783744880686,0.31387923497483833,-0.9393922337158399
actuator_delay+disturbance_burst,1.800000000000003,0.518737442662483,0.4715421086788694,0.047195333983613585,0.8940457800638805,0.8643688583744776,0.3073528611877994,-0.939205360201112
actuator_delay+disturbance_burst,1.8500000000000032,0.5137463202682573,0.46589143392479054,0.04785488634346674,0.7943719296372921,0.8652633820065124,0.3025906532607835,-0.9392378399131659
actuator_delay+disturbance_burst,1.900000000000003,0.5081831066785683,0.4591652312372262,0.04901787544134206,0.7559488613808795,0.8664827448499978,0.29860402595535945,-0.9394158507041726
actuator_delay+disturbance_burst,1.9500000000000028,0.502001802091208,0.4514239159351297,0.05057788615607833,0.7629679972865188,0.8715431079881037,0.2862519348375773,-0.9398856062842009
actuator_delay+disturbance_burst,2.000000000000003,0.49505284466497146,0.4426279946660768,0.052424849998894685,0.7477398075008302,0.877666232675336,0.27238840295032357,-0.9403013833573258
actuator_delay+disturbance_burst,2.0500000000000034,0.48713698352272683,0.43269370603183616,0.054443277490890674,0.7600789904399171,0.8836077417095911,0.2621340114267617,-0.9407503938709277
actuator_delay+disturbance_burst,2.100000000000003,0.47815375357862294,0.42163596388321223,0.056517789695410714,0.7599099967463339,0.8857102289249059,0.2583176821782022,-0.9410226157523941
actuator_delay+disturbance_burst,2.150000000000003,0.4680961159803223,0.409597567345005,0.05849854863531728,0.7567006956325308,0.8867462572994017,0.2608329656803628,-0.9413451497764197
actuator_delay+disturbance_burst,2.2000000000000033,0.4569443644891597,0.39672066423116886,0.06022370025799084,0.7169756996140096,0.8913772885194619,0.2564400734378943,-0.941846103026741
actuator_delay+disturbance_burst,2.2500000000000036,0.4446566139691602,0.3831475596966866,0.06150905427247355,0.6714030379051615,0.8963138899779447,0.25029236674778266,-0.9425340422995435
actuator_delay+disturbance_burst,2.3000000000000034,0.43127125206498357,0.36908692475776483,0.062184327307218734,0.6536254106660542,0.90007521085047,0.24457764969458418,-0.9431528427067905
actuator_delay+disturbance_burst,2.350000000000003,0.41705479003245205,0.3549145639887441,0.06214022604370795,0.632482264298415,0.8997310230495007,0.24875231695761446,-0.9435106320541295
actuator_delay+disturbance_burst,2.4000000000000035,0.4022181637135284,0.34088612628221104,0.06133203743131738,0.5643584715051233,0.9044895423013395,0.2501298030997462,-0.9438232749561937
actuator_delay+disturbance_burst,2.4500000000000037,0.38682201369444685,0.3270606438714723,0.05976136982297453,0.4292094441632376,0.9105596579964702,0.24247668883654264,-0.9438467853077718
actuator_delay+disturbance_burst,2.5000000000000036,0.37085636668566385,0.31339479695746614,0.057461569728197714,0.31041811394803204,0.9149169343951662,0.23174895857964845,-0.9439324335422971
actuator_delay+disturbance_burst,2.5500000000000034,0.3544526597820322,0.2999884940185678,0.05446416576346441,0.27555769713150635,0.9201953341062723,0.22152045385222685,-0.9441135739220098
actuator_delay+disturbance_burst,2.600000000000003,0.33788039324643343,0.2870870155600355,0.05079337768639791,0.30047750581932436,0.9251601848483266,0.21609549979198645,-0.9443818772750624
actuator_delay+disturbance_burst,2.650000000000004,0.3212813619854701,0.27455955914592506,0.046721802839545024,0.3207291676270962,0.9313958159899202,0.2116973983077752,-0.9445581073296612
actuator_delay+disturbance_burst,2.7000000000000037,0.3047566537165473,0.26204461336004437,0.042712040356502945,0.30765544918898463,0.936508651990546,0.21257147287815067,-0.9446743181529709
actuator_delay+disturbance_burst,2.7500000000000036,0.28833781453387836,0.24926695205445099,0.03907086247942737,0.2895217147257951,0.9402022390788131,0.21220971540873498,-0.9446953919672655
actuator_delay+disturbance_burst,2.8000000000000043,0.27204680561408356,0.2361150546043024,0.03593175100978116,0.26197243976922,0.9430327240760811,0.20040020276912543,-0.9449194351022181
actuator_delay+disturbance_burst,2.850000000000004,0.2559500164023837,0.2225621740142623,0.0333878423881214,0.23553571635987317,0.945961207353194,0.18583499610251455,-0.945000740817085
actuator_delay+disturbance_burst,2.900000000000004,0.24019843276386843,0.20866198351113116,0.03153644925273727,0.2082512257141566,0.9493294852721833,0.1727716741420672,-0.9448628097122072
actuator_delay+disturbance_burst,2.9500000000000037,0.22501378099207936,0.1946499452645177,0.030363835727561655,0.17748896565577826,0.9525052205768444,0.16135209355241095,-0.9446349638464981
actuator_delay+disturbance_burst,3.0000000000000036,0.2106327405920057,0.1811075107606362,0.029525229831369515,0.1432807104849496,0.9562718150910151,0.15244213876687976,-0.944432843062062
actuator_delay+disturbance_burst,3.0500000000000043,0.19716519474594765,0.16804344335034746,0.029121751395600193,0.11043366076521784,0.961561909018102,0.1489325197528883,-0.9439633861433564
actuator_delay+disturbance_burst,3.100000000000004,0.18465349132456096,0.1550684925792241,0.029584998745336877,0.08205053365377184,0.9660369790803693,0.14768325991654074,-0.9433484622504921
actuator_delay+disturbance_burst,3.150000000000004,0.17316209680576808,0.14236680689726003,0.03079528990850805,0.05999102034958816,0.968744265143855,0.14425074604291083,-0.941057799580203
actuator_delay+disturbance_burst,3.2000000000000046,0.16278751271202774,0.13015820922939877,0.03262930348262896,0.043541855309777826,0.9704457184793966,0.13867610514271994,-0.9377271145685391
actuator_delay+disturbance_burst,3.2500000000000044,0.15359250168492375,0.11894277698471718,0.034649724700206566,0.03223453654340073,0.9714220692047796,0.13280000608113057,-0.9336366359684611
actuator_delay+disturbance_burst,3.3000000000000043,0.14573346439689705,0.11028596546223754,0.03544749893465951,0.024320032949558597,0.9724446988076146,0.12713953392987543,-0.9293602652050977
actuator_delay+disturbance_burst,3.350000000000004,0.1407063896292911,0.10486308081018376,0.03584330881910734,0.018733711788766167,0.9743777678272829,0.12252156130560686,-0.924477706711832
actuator_delay+disturbance_burst,3.400000000000004,0.13821293115075664,0.10119527399502733,0.037017657155729314,0.014476590241969256,0.9776957950480772,0.11803636625345836,-0.919901108220967
actuator_delay+disturbance_burst,3.4500000000000046,0.13638230944201893,0.10041545925105134,0.035966850190967584,0.010731247182447654,0.9804992396371421,0.11445665682325264,-0.9135294322452586
actuator_delay+disturbance_burst,3.5000000000000044,0.13478305192063852,0.10052858903865025,0.034254462881988273,0.00859475181885474,0.9817839516118558,0.11299826242877398,-0.9073309110729626
actuator_delay+disturbance_burst,3.5500000000000043,0.13329789811103127,0.10106164647227182,0.03223625163875944,0.008029452851545911,0.9822272665951083,0.11280119820092292,-0.9000239633595302
actuator_delay+disturbance_burst,3.600000000000005,0.13188168493873464,0.10188118486421811,0.03000050007451653,0.008981981061600974,0.9818236139793529,0.11370629673422021,-0.8916647692670167
actuator_delay+disturbance_burst,3.650000000000005,0.13057866979581662,0.10286767377725138,0.027710996018565234,0.008704193912717323,0.9810693767519749,0.11516358868996508,-0.8794324404335618
actuator_delay+disturbance_burst,3.7000000000000046,0.12957297981196472,0.10389212892454995,0.02568085088741477,0.006151976547588977,0.9804360146669026,0.11681388796168432,-0.8647779119750846
actuator_delay+disturbance_burst,3.7500000000000044,0.12910691522567683,0.1048313781154435,0.024275537110233322,0.0045510073650153636,0.9797651426623805,0.11857699313153669,-0.8503908555051084
actuator_delay+disturbance_burst,3.8000000000000043,0.1290790027406524,0.10556299583071128,0.023516006909941115,0.003432260767376337,0.9799597009876643,0.11898276364512549,-0.8368228857776051
actuator_delay+disturbance_burst,3.850000000000005,0.1290443337610305,0.10598901209697838,0.023055321664052122,0.002711291548658857,0.9805357125212234,0.1185144536645907,-0.8223400954250225
actuator_delay+disturbance_burst,3.900000000000005,0.12868781897218912,0.10603729084224602,0.0226505281299431,0.002299294014074229,0.9806936991327188,0.11853936507260522,-0.8089069515719449
actuator_delay+disturbance_burst,3.9500000000000046,0.12788023668546536,0.10565615582229812,0.02222408086316724,0.0019592783758118288,0.9794210676134666,0.12031200481069047,-0.7973942813591585
actuator_delay+disturbance_burst,4.000000000000005,0.12655752436334536,0.1047950847030329,0.021762439660312452,0.0016989971448599858,0.9778734350824105,0.12197060569790973,-0.7869926517801581
actuator_delay+disturbance_burst,4.050000000000005,0.12467601669194829,0.10339961509861918,0.02127640159332911,0.0015413700859688952,0.9775737981624585,0.1215159845957269,-0.7818600446056029
actuator_delay+disturbance_burst,4.100000000000005,0.12221736577376703,0.10144500727970811,0.020772358494058923,0.0014179497210400711,0.9777273095087542,0.12091647695672879,-0.7820496246568871
actuator_delay+disturbance_burst,4.150000000000005,0.11950576344194418,0.09911368313878995,0.02039208030315423,0.0013370783639015658,0.9781237537802101,0.11994474408513814,-0.7858696684359081
actuator_delay+disturbance_burst,4.200000000000005,0.11657066680829264,0.09642877685394599,0.020141889954346653,0.0013238565572246748,0.9767251268964271,0.12096884139845195,-0.7927507210532142
actuator_delay+disturbance_burst,4.250000000000005,0.11312151787504487,0.09324855582738438,0.019872962047660495,0.0014188356765470588,0.9754429423431412,0.12261421540588126,-0.7970184782284806
actuator_delay+disturbance_burst,4.300000000000005,0.10919379197659103,0.08961658006973074,0.019577211906860292,0.0015511250427945927,0.9752868544380454,0.12301575299180077,-0.8002189819558608
actuator_delay+disturbance_burst,4.350000000000005,0.10482872656645188,0.0857734225872985,0.01905530397915338,0.0018708413862900998,0.9755845201447854,0.12239838379825722,-0.8042100413035403
actuator_delay+disturbance_burst,4.400000000000006,0.10011329855751158,0.08202191346755597,0.018091385089955614,0.0019086350673548163,0.9759030378219468,0.12181169902165541,-0.8095036132075663
actuator_delay+disturbance_burst,4.4500000000000055,0.09518056768281949,0.07819430709333171,0.01698626058948778,0.0017905094970467079,0.977195507958361,0.11987825494881144,-0.8141874655700031
actuator_delay+disturbance_burst,4.500000000000005,0.09010742219049253,0.0745224001457331,0.015585022044759436,0.001692021666972117,0.9780150721253794,0.1185464123001739,-0.8202438917622757
actuator_delay+disturbance_burst,4.550000000000005,0.0849961150644033,0.07112784169547552,0.013868273368927778,0.0015967814752415124,0.9783183805201158,0.117744680286052,-0.8287535367899918
actuator_delay+disturbance_burst,4.600000000000005,0.07992247182812581,0.06793624704328431,0.011986224784841501,0.0015643397317106466,0.9783848254820774,0.11729635987003036,-0.8308892627102226
actuator_delay+disturbance_burst,4.650000000000006,0.07488047290367225,0.06487298645133037,0.010007486452341882,0.001593956603073468,0.9794780757688571,0.115677772210816,-0.8327024116766497
actuator_delay+disturbance_burst,4.7000000000000055,0.06990813258979223,0.06197359007636494,0.00793454251342729,0.00160068183851378,0.9795764125453018,0.11561361794891263,-0.829408319271943
actuator_delay+disturbance_burst,4.750000000000005,0.06608654142039308,0.05993886782979003,0.006147673590603052,0.0015064820764254217,0.9792909302079639,0.11596205685525707,-0.8214963414420863
actuator_delay+disturbance_burst,4.800000000000006,0.06327899666173786,0.05839105913679775,0.004887937524940114,0.0014491602079345172,0.9785109705121143,0.11668912787991767,-0.8123389453095896
actuator_delay+disturbance_burst,4.850000000000006,0.06143597594188198,0.05749629517893629,0.003939680762945687,0.0015740540984973286,0.9775366666003291,0.11795494749301107,-0.8019923778320113
actuator_delay+disturbance_burst,4.900000000000006,0.06050448977552231,0.057460393460929314,0.0030440963145929936,0.001833458721609933,0.9761274130738792,0.11984346560158901,-0.7914542514002046
actuator_delay+disturbance_burst,4.9500000000000055,0.06113404302680568,0.058333763307151024,0.002800279719654658,0.0020405386781925136,0.9740790192302942,0.12247905610410882,-0.7743683747258778
actuator_delay+disturbance_burst,5.000000000000005,0.06342150427927874,0.05998820107400215,0.003433303205276593,0.0021741851539763364,0.971734975905265,0.12518668636468458,-0.7498753380323341
actuator_delay+disturbance_burst,5.050000000000006,0.06663910578390746,0.062219125075637184,0.004419980708270273,0.0023161891423578635,0.9697915907895391,0.12787233995723798,-0.7222066170485367
actuator_delay+disturbance_burst,5.100000000000006,0.07021814601250002,0.06485095305184184,0.005367192960658185,0.0024177201092929123,0.9677385711742311,0.13177085860668297,-0.7048923190283164
actuator_delay+disturbance_burst,5.150000000000006,0.07393796264021134,0.06774327991399322,0.00619468272621812,0.0025447208685730827,0.9657796374943636,0.13569991091825298,-0.6882858771309717
actuator_delay+disturbance_burst,5.200000000000006,0.07766784806309275,0.0707152427881489,0.006952605274943846,0.0027341385211969915,0.9639685316456922,0.13928856414735627,-0.6724907198184883
actuator_delay+disturbance_burst,5.250000000000006,0.08130855581756438,0.0736224376700555,0.007686118147508886,0.0029049396125998303,0.9621742338410015,0.14268872516969627,-0.6570911828178131
actuator_delay+disturbance_burst,5.300000000000006,0.08478138285510058,0.07637822018419083,0.00840316267090975,0.003063035416778301,0.9602339640105398,0.1459676107505243,-0.6445351926021408
actuator_delay+disturbance_burst,5.350000000000006,0.08801286346621169,0.07892105082891021,0.00909181263730148,0.003010133182034114,0.9585073564544879,0.1486111588291219,-0.6335123846027791
actuator_delay+disturbance_burst,5.400000000000006,0.09097862704637835,0.08122618175758235,0.009752445288796,0.0028739757753719055,0.9570910705194089,0.15037298544136668,-0.621897625592411
actuator_delay+disturbance_burst,5.450000000000006,0.0928499078462983,0.08248871165759271,0.010361196188705596,0.0028382859657477516,0.9555531482966718,0.15216205540488856,-0.6086024927863684
actuator_delay+disturbance_burst,5.500000000000006,0.09374908704088517,0.08295445920860846,0.010794627832276707,0.0028580439100851993,0.9543211961452905,0.1533271929119617,-0.5922959434728929
actuator_delay+disturbance_burst,5.550000000000006,0.09451829204528783,0.08339545289286095,0.011122839152426886,0.002849282276562964,0.9532377208644707,0.15410035501378352,-0.5797098951974687
actuator_delay+disturbance_burst,5.600000000000007,0.09516753239950486,0.08387320248330032,0.011294329916204535,0.0027729680090025537,0.9525843257032057,0.15470021937590078,-0.5682773396967001
actuator_delay+disturbance_burst,5.650000000000007,0.09573523343297727,0.08440663022752544,0.011328603205451829,0.0027203997226443516,0.9526363942350331,0.1545320121803547,-0.5542074189815416
actuator_delay+disturbance_burst,5.700000000000006,0.09626576496427124,0.08496461767427219,0.01130114728999905,0.0027408486728021856,0.9522320730146315,0.15475138284903175,-0.5423655579168081
actuator_delay+disturbance_burst,5.750000000000006,0.09676384632948,0.08548532916564543,0.011278517163834573,0.0028026232158938446,0.9519757143467806,0.1553788653082652,-0.5375506626024981
actuator_delay+disturbance_burst,5.800000000000006,0.09722386207408247,0.08595521875526242,0.011268643318820049,0.0028872410805324115,0.9517934692428309,0.1561832530789611,-0.5340456404702567
actuator_delay+disturbance_burst,5.850000000000007,0.09758826706191469,0.08632376667762391,0.011264500384290776,0.0029510757620580313,0.951834969235354,0.15651444298396305,-0.5278594892427512
actuator_delay+disturbance_burst,5.900000000000007,0.09782382691806843,0.08658162936035134,0.01124219755771709,0.0030113176594923187,0.9509093725694682,0.15831054424172544,-0.5198748758250785
actuator_delay+disturbance_burst,5.950000000000006,0.09791583463723737,0.08671648646394257,0.011199348173294793,0.003043186510148803,0.9502209798350485,0.1593545496831054,-0.5113069996132327
actuator_delay+disturbance_burst,6.000000000000007,0.09785731611207041,0.08672954600046731,0.011127770111603097,0.0030260137842259664,0.9493847293115767,0.1599435620533675,-0.5014251385383435
