controller,condition_group,shift_type,shift_intensity,rmse_mean,rmse_std,mae_mean,final_position_error_mean,heading_error_mean,success_rate,recovery_time_mean,control_smoothness_mean,control_energy_proxy_mean,robustness_score_mean,mean_estimated_uncertainty,mean_structure_uncertainty,mean_disturbance_uncertainty,mean_correction_gain,mean_structure_gain,mean_disturbance_gain
adaptive_gru_uncertainty,in_distribution_single_shift,disturbance_burst,medium,0.14617399291859734,0.027236212776472174,0.10230655719836552,0.031885622845341764,0.07539503855837716,1.0,0.3499998516506619,0.13757409734858406,2.198061578803592,0.8642922698931265,0.2477866361538569,0.31838701499833,0.20977105614211825,0.9515500134891934,0.9984919097688463,0.9515500134891934
adaptive_gru_uncertainty,in_distribution_single_shift,disturbance_burst,mild,0.1257357108924124,0.025227219319552026,0.08931309564246072,0.025828792299661372,0.07329977386527592,1.0,0.3500000635782878,0.14071730275948843,2.115803291400274,0.8820967873682395,0.20700117780102623,0.2867581678761376,0.16405510157346725,0.9653486410776774,0.999485088719262,0.9653486410776774
adaptive_gru_uncertainty,in_distribution_single_shift,disturbance_burst,severe,0.16693726844257778,0.0259027797337423,0.10812557240327199,0.02915502378406624,0.09050694935851628,1.0,0.34999995761447483,0.12345238278309505,1.3533607456419203,0.8465025450527053,0.22473348511589897,0.29125790463553536,0.1889126416709688,0.9560710257954068,0.9992770883772109,0.9560710257954068
adaptive_gru_uncertainty,in_distribution_single_shift,friction_shift,medium,0.0970603662232558,0.05292761684891562,0.05895427304009596,0.036767324380990535,0.040755542202128306,1.0,0.35000014305114746,0.07241988347636329,0.902817588713434,0.9086154766531686,0.20350022614002228,0.3526654409037696,0.12318048750360806,0.9800832337803311,0.9970958431561788,0.9800832337803311
adaptive_gru_uncertainty,in_distribution_single_shift,friction_shift,mild,0.10052167251706123,0.05064544024789472,0.05400374407569567,0.026071028965007927,0.04580503101978037,1.0,0.3500000370873345,0.07223512811793222,0.927760106821855,0.9053789833136796,0.20149320860703787,0.3639046549797058,0.11404090291923946,0.9812944332758585,0.9971658719910516,0.9812944332758585
adaptive_gru_uncertainty,in_distribution_single_shift,friction_shift,severe,0.10819158289167616,0.05395668381452558,0.07028827836943997,0.06314195382098357,0.03789427628119787,1.0,0.34999995761447483,0.08337496096889178,1.5173706048064761,0.8986160472376297,0.19880363841851553,0.3745912147892846,0.10414879189597236,0.984170311027103,0.9957259429825677,0.984170311027103
adaptive_gru_uncertainty,in_distribution_single_shift,mass_shift,medium,0.12755612573689884,0.04636678651944903,0.08352476896511184,0.1172187224858337,0.07448267688353856,1.0,0.3500000635782878,0.12188032476438417,3.661415542165438,0.8810808798329546,0.23064010507530636,0.3833155466450585,0.1484302489293946,0.9736909137831794,0.995226608382331,0.9736909137831794
adaptive_gru_uncertainty,in_distribution_single_shift,mass_shift,mild,0.07946100417110655,0.03022168376778552,0.05049349491794904,0.03807910500715176,0.05051552504301071,1.0,0.34999995761447483,0.08913398037354152,1.338694390323427,0.9239891337976965,0.22850704193115234,0.3775303860505422,0.1482637176911036,0.9701434638765123,0.9962296750810411,0.9701434638765123
adaptive_gru_uncertainty,in_distribution_single_shift,mass_shift,severe,0.15427849690119425,0.0474415402074126,0.1100828924940692,0.13643190202613673,0.1053258263402515,1.0,0.34999990463256836,0.10812925712929831,3.338839206430647,0.8578740189712656,0.20610419743590885,0.40784266259935165,0.09747579942146938,0.9857586224873861,0.9944634702470567,0.9857586224873861
adaptive_mlp,compound_shift_ood,actuator_delay+disturbance_burst,medium,0.2072249882751041,0.034101067645750514,0.13453699151674905,0.04096626987059911,0.1377897502647506,1.0,0.350000090069241,0.17351621637741724,1.8555593755510118,0.813252094015879,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,actuator_delay+disturbance_burst,mild,0.1447387081053522,0.021388339052720293,0.09614084661006927,0.025882941567235522,0.10006408807304171,1.0,0.3500000105963813,0.1373819468749894,1.06986884938346,0.8654241124816573,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,actuator_delay+disturbance_burst,severe,0.25812047388818526,0.035888403103491846,0.1637080783645312,0.06499732989403936,0.19320502214961582,1.0,0.34999998410542804,0.1854252384768592,2.7770310507880316,0.7729389389995716,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,friction_shift+actuator_delay,medium,0.1068800220059024,0.05422626412011741,0.06193700060248375,0.03212035012741884,0.046982929524448186,1.0,0.3500000635782878,0.09110402150286569,1.0601991812388103,0.8997939700448825,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,friction_shift+actuator_delay,mild,0.08697537663910124,0.03501009194769924,0.051738808345463544,0.027316036427186594,0.03461039293971327,1.0,0.3500000105963813,0.08059162646532059,1.108544162578053,0.9171981862291381,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,friction_shift+actuator_delay,severe,0.09146773484018114,0.0466015334155781,0.05862614553835657,0.04139663548105293,0.04548498263789548,1.0,0.350000090069241,0.06705555154217614,0.5237854056888156,0.9134607856932723,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,mass_shift+disturbance_burst,medium,0.20485322342978585,0.027712500818518726,0.1506456525789367,0.14068423584103584,0.11807233136561182,1.0,0.3500000105963813,0.12966687397824395,2.3889617125193277,0.8150434903023919,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,mass_shift+disturbance_burst,mild,0.16148300882842806,0.03652268075954917,0.11700999736785889,0.09584767557680607,0.10299055775006612,1.0,0.34999995761447483,0.12415619028939141,1.5418418248494465,0.8513830495307297,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,mass_shift+disturbance_burst,severe,0.22321722739272648,0.04765126733196068,0.15505117426315942,0.23826800286769867,0.13723505867852104,0.7777777777777778,0.34999995761447483,0.12713161524799135,2.0623537765608893,0.7325373335254113,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,mass_shift+friction_shift,medium,0.14538630180888706,0.05467376607746589,0.11555578435460727,0.1243408905963103,0.08643411555223995,1.0,0.34999998410542804,0.09170019709401661,2.5066270298428006,0.865830405723288,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,mass_shift+friction_shift,mild,0.12551500234338972,0.052507995815664094,0.08727219038539463,0.0923377803216378,0.07898372949825393,1.0,0.3500000635782878,0.0971304318971104,2.1466017994615765,0.8831121756100925,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,compound_shift_ood,mass_shift+friction_shift,severe,0.15627775837977728,0.06829015978967429,0.12207033816311094,0.22373079674111473,0.09502422147327,0.8888888888888888,0.34999995761447483,0.09069891025622685,2.656097693575753,0.8209987077800712,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,actuator_delay,medium,0.0941745030383269,0.04152996456034363,0.05826224386692047,0.008299380308017135,0.062069751943151154,1.0,0.34999990463256836,0.15531210601329803,1.7510432402292888,0.9106472257426491,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,actuator_delay,mild,0.1058944600323836,0.05315530771649061,0.06046129514773687,0.009138743548343578,0.04741887996594111,1.0,0.35000022252400714,0.12012984851996104,1.1777546008427937,0.9003629044685489,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,actuator_delay,severe,0.15254647533098856,0.03680217208646091,0.08425175895293553,0.008044665524115166,0.08305121213197708,1.0,0.35000022252400714,0.15698780616124472,2.329114556312561,0.8589073611242296,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,disturbance_burst,medium,0.18994239469369253,0.030786838319505506,0.12205633024374644,0.025611527108897764,0.08747506762544315,1.0,0.3500000635782878,0.14235957463582358,1.6202279329299927,0.8272670592248911,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,disturbance_burst,mild,0.14305431892474493,0.034931651606062646,0.09834245840708415,0.011876565404236317,0.06729043523470561,1.0,0.34999990463256836,0.16990486284097037,1.545419414838155,0.8670572197771579,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,disturbance_burst,severe,0.2038066933552424,0.015049504738532038,0.13133171945810318,0.026912322267889977,0.0996744732062022,1.0,0.3500000635782878,0.1621068517367045,2.1895328362782798,0.8156814455302257,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,friction_shift,medium,0.10641873131195705,0.029288510533827295,0.07009138415257136,0.03971895823876063,0.04374900832772255,1.0,0.35000014305114746,0.09256657461325328,0.9632524847984314,0.8993065767015844,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,friction_shift,mild,0.06822552780310313,0.011714859610357661,0.04683722431461016,0.03272581472992897,0.029353710512320202,1.0,0.34999998410542804,0.09701912601788838,1.073876678943634,0.9340924850409896,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,friction_shift,severe,0.12659070392449698,0.05158839097380902,0.07310392210880916,0.041093554347753525,0.035829322412610054,1.0,0.3500000635782878,0.08535045385360718,0.806398073832194,0.8818809738047378,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,mass_shift,medium,0.13137399156888327,0.03589073600474602,0.0869498923420906,0.025134606907765072,0.08070061728358269,1.0,0.34999990463256836,0.11053069432576497,1.7318268616994221,0.8772638687581163,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,mass_shift,mild,0.11951719224452972,0.016048574132511068,0.07126132398843765,0.014080065923432509,0.05695341279109319,1.0,0.35000014305114746,0.11661191533009212,1.738023300965627,0.8874247606036215,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,hard_unseen_trajectory,mass_shift,severe,0.1796200176080068,0.020220706447180728,0.1138136958082517,0.04869212986280521,0.08851873502135277,1.0,0.35000022252400714,0.12584602584441504,2.28767724831899,0.8357017728698347,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,actuator_delay,medium,0.10134554240438673,0.058639787541269,0.06200283269087473,0.06056398732794656,0.044482754129502505,1.0,0.3500000105963813,0.17665078077051374,1.207566738128662,0.9049755917606254,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,actuator_delay,mild,0.09566836307446162,0.04689379569309332,0.05095747237404188,0.03138769958685669,0.03894255165424612,1.0,0.34999995761447483,0.11015412418378724,0.7646531181202995,0.9096436793799669,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,actuator_delay,severe,0.09927520694004165,0.052637774035964945,0.06276178691122267,0.05016875391205152,0.05254477345281177,1.0,0.34999995761447483,0.18678426245848337,0.8741687287886938,0.9065933686568406,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,disturbance_burst,medium,0.1650102453099357,0.024919515288227837,0.11452652679549323,0.038194875336355634,0.08832478606038624,1.0,0.3499998516506619,0.1438656383090549,2.2143992053137884,0.8481181531631017,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,disturbance_burst,mild,0.14022430529197058,0.021233040345130006,0.09903894199265374,0.02428445861571365,0.08198562305834559,1.0,0.3500000635782878,0.14916402184300953,2.133153564400143,0.8693373973740225,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,disturbance_burst,severe,0.20242263542281258,0.03361135569554656,0.12950188914934793,0.03688256318370501,0.10862204763624403,1.0,0.34999995761447483,0.12931324624352986,1.3727717465824552,0.8171549497504077,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,friction_shift,medium,0.09664519007007281,0.05318667618423419,0.05863073757953114,0.040097823159562215,0.040718929221232734,1.0,0.35000014305114746,0.06923227964176072,0.9063013676140044,0.9090024340650591,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,friction_shift,mild,0.10058549832966593,0.05063309036857095,0.05298000160190794,0.018816670402884483,0.04833433052731885,1.0,0.3500000370873345,0.07199565652343962,0.930998315413793,0.9053210320184001,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,friction_shift,severe,0.10731302864021725,0.05229011565299673,0.0701370785633723,0.06266215898924404,0.03927005144457022,1.0,0.34999995761447483,0.07962088949150509,1.5222979279028044,0.899334838887379,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,mass_shift,medium,0.1554744707213508,0.07775321770746708,0.10789053473207685,0.1896858790682422,0.09091132796472973,0.8888888888888888,0.3500000635782878,0.11411769895089997,3.549135368731287,0.8253817762755571,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,mass_shift,mild,0.08737355139520434,0.03246544375070962,0.060702750666273966,0.07296437200986677,0.05891591476069556,1.0,0.34999995761447483,0.08465010300278664,1.3448154628276825,0.9167633660751472,0.0,0.0,0.0,1.0,1.0,1.0
adaptive_mlp,in_distribution_single_shift,mass_shift,severe,0.18797759546173942,0.07343067268283818,0.13861115359597737,0.18995574530627993,0.12649644331799614,0.7777777777777778,0.34999990463256836,0.10363472170299953,3.189889775382148,0.7554279786552461,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,actuator_delay+disturbance_burst,medium,0.32754701375961304,0.05076998866929733,0.20629821552170646,0.05239857381416692,0.2638314829932319,1.0,0.350000090069241,0.12191610286633174,2.147576868534088,0.7215050314097211,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,actuator_delay+disturbance_burst,mild,0.22709808912542132,0.021302414811754645,0.1485664521654447,0.03976698778569698,0.16633573753966224,1.0,0.3500000105963813,0.10124443554215962,1.1346860726674397,0.7970035738257414,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,actuator_delay+disturbance_burst,severe,0.4231843849023183,0.05646916366990902,0.2633533825476964,0.1460061673488882,0.3227061894204881,0.6666666666666666,0.34999998410542804,0.14743738290336397,3.5098723305596247,0.5734604599031639,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,friction_shift+actuator_delay,medium,0.11505670679940118,0.05009433839119119,0.07497041465507613,0.0440000734395451,0.05247709589699904,1.0,0.3500000635782878,0.06981804470221202,1.0615304625696607,0.8923001998705585,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,friction_shift+actuator_delay,mild,0.090964172863298,0.033220836561649945,0.06030990638666683,0.03800617323981391,0.03960333661072784,1.0,0.3500000105963813,0.07041562431388432,1.110059979889128,0.9134981844161109,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,friction_shift+actuator_delay,severe,0.1003931640750832,0.045948280953729576,0.07196895281473796,0.07402006764378813,0.0492349656091796,1.0,0.350000090069241,0.059979846907986537,0.5158291955788931,0.9053202256960683,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,mass_shift+disturbance_burst,medium,0.3277611235777537,0.046505680120156934,0.2375387814309862,0.28288669718636406,0.1707414040962855,0.7777777777777778,0.3500000105963813,0.10906435300906499,2.463260915544298,0.6584942455902708,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,mass_shift+disturbance_burst,mild,0.23888475861814287,0.04880715145913742,0.17239979075060952,0.17370746926301056,0.14732486754655838,0.7777777777777778,0.34999995761447483,0.1035464314950837,1.5683653851350148,0.7181950627831158,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,mass_shift+disturbance_burst,severe,0.338515924082862,0.0826403571244238,0.2275260157055325,0.45795290999942356,0.19601396222909293,0.4444444444444444,0.34999995761447483,0.1055860428346528,2.0547996362050376,0.5578212017158852,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,mass_shift+friction_shift,medium,0.23369409557845858,0.09605377814080926,0.18324278708961275,0.24009406483835644,0.12783855613734987,0.7777777777777778,0.34999998410542804,0.08129413177569707,2.4314843813578286,0.72554225198865,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,mass_shift+friction_shift,mild,0.1612770805756251,0.08049660945025064,0.12031525083714062,0.19119448028504848,0.10461272050937016,0.7777777777777778,0.3500000635782878,0.08719001544846429,2.110136674510108,0.7856199027462735,0.0,0.0,0.0,1.0,1.0,1.0
baseline,compound_shift_ood,mass_shift+friction_shift,severe,0.25184643848074806,0.10771810621587753,0.1889911045630773,0.4187765005562041,0.1393858359919654,0.2222222222222222,0.34999995761447483,0.07885453477501869,2.4962601330545215,0.5475063085437488,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,actuator_delay,medium,0.10358448947469394,0.050467653713308525,0.06664504607518514,0.010292071693887314,0.07345658106108506,1.0,0.34999990463256836,0.10355089356501897,1.5832165082295735,0.9023653064347736,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,actuator_delay,mild,0.11186360071102779,0.04849692295110875,0.06635327140490214,0.01188591681420803,0.05734649673104286,1.0,0.35000022252400714,0.09564409653345744,1.1966763337453206,0.8948635152790052,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,actuator_delay,severe,0.16132048517465591,0.04773514800631292,0.09634889165560405,0.03065502302100261,0.09114941954612732,1.0,0.35000022252400714,0.10918461779753368,1.9700358510017395,0.8516646356297128,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,disturbance_burst,medium,0.2863406240940094,0.02424622775341121,0.18138092259565988,0.047360136484106384,0.12892567118008932,1.0,0.3500000635782878,0.12495359281698863,1.6968603134155273,0.7511542080652288,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,disturbance_burst,mild,0.22601145009199777,0.029419793929396736,0.15235968430836996,0.014429740297297636,0.10608832289775212,1.0,0.34999990463256836,0.1277019033829371,1.680554747581482,0.7979383961759776,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,disturbance_burst,severe,0.32170215249061584,0.022906495585224174,0.19817601641019186,0.03881963901221752,0.15087631593147913,1.0,0.3500000635782878,0.13902817169825235,2.43237312634786,0.7250403102576408,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,friction_shift,medium,0.11929130802551906,0.030282692659848398,0.08849651366472244,0.07201673711339633,0.04712698608636856,1.0,0.35000014305114746,0.08707137405872345,0.968050460020701,0.8878221204911472,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,friction_shift,mild,0.08008408546447754,0.011328659709839331,0.06095833207170168,0.053611114621162415,0.03346698979536692,1.0,0.34999998410542804,0.08877521753311157,1.0544378360112507,0.9230783020357561,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,friction_shift,severe,0.13537919024626413,0.048653017464758204,0.08863578860958417,0.07615017145872116,0.039225599418083824,1.0,0.3500000635782878,0.0838174819946289,0.8191478451093038,0.8740786022302114,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,mass_shift,medium,0.21111923456192017,0.034977301771615864,0.14585347473621368,0.06762074958533049,0.12462961673736572,1.0,0.34999990463256836,0.08603121340274811,1.5921295881271362,0.8100061728978366,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,mass_shift,mild,0.1548767810066541,0.048338374606629986,0.10476315394043922,0.04684816487133503,0.08249939853946368,1.0,0.35000014305114746,0.09148676693439484,1.5744877258936565,0.8571867992349137,0.0,0.0,0.0,1.0,1.0,1.0
baseline,hard_unseen_trajectory,mass_shift,severe,0.2639945497115453,0.0929084167546235,0.17550518612066904,0.11242945787186424,0.13069883237282434,1.0,0.35000022252400714,0.09243191033601761,1.983274519443512,0.77021833952251,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,actuator_delay,medium,0.10586646571755409,0.06604470791611235,0.06762843165132734,0.07658635266125202,0.04666014946997166,0.8888888888888888,0.3500000105963813,0.07103913029034932,1.2112816621859868,0.866727692520428,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,actuator_delay,mild,0.0983101555870639,0.04730510114876667,0.05503593881924947,0.036680839852326445,0.04292995834516154,1.0,0.34999995761447483,0.06431046749154727,0.7858863572279612,0.9072615229405776,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,actuator_delay,severe,0.10621312881509463,0.05639631512713666,0.06978360480732387,0.08887872348229091,0.05700988881289959,0.8888888888888888,0.34999995761447483,0.06840023688144153,0.883421262105306,0.8639516078928043,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,disturbance_burst,medium,0.2568882339530521,0.03661874178449285,0.1699120667245653,0.05985984351072046,0.14208619710471895,1.0,0.3499998516506619,0.12492179125547409,2.3193411098586187,0.7739075512045225,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,disturbance_burst,mild,0.21545979215039146,0.020832108504622034,0.14729625483353934,0.03444076355339752,0.12629712952507866,1.0,0.3500000635782878,0.12781441625621584,2.2456351584858365,0.8063264332946827,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,disturbance_burst,severe,0.31396694315804374,0.04582000654597933,0.19337004092004564,0.06640751685740219,0.16877397812075084,1.0,0.34999995761447483,0.1066136865152253,1.4859663910335965,0.7312184258369113,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,friction_shift,medium,0.10601722656024827,0.049929097455747,0.07313760245839755,0.07161196486817466,0.04753944381243653,1.0,0.35000014305114746,0.065371323376894,0.8790159573157629,0.9003928632945405,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,friction_shift,mild,0.10617025610473421,0.048641412690116924,0.0650618647535642,0.043799255043268204,0.05391301794184579,1.0,0.3500000370873345,0.06638965672916836,0.9004727527499199,0.9002012314230813,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,friction_shift,severe,0.12502088894446692,0.054788795729448295,0.09247535798284742,0.10496547569831212,0.04692958481609821,1.0,0.34999995761447483,0.07623292671309577,1.4560806014471583,0.8836563037083209,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,mass_shift,medium,0.2225813658701049,0.14028470185841965,0.15577414135138193,0.36760590722163516,0.12467892261015044,0.6666666666666666,0.3500000635782878,0.09972936287522316,3.270447072055605,0.7171629806568594,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,mass_shift,mild,0.11888731353812748,0.05059994598468163,0.08992895690931214,0.15927602267927593,0.08240459404057926,0.8888888888888888,0.34999995761447483,0.07375018298625946,1.3498402221335306,0.853076157901106,0.0,0.0,0.0,1.0,1.0,1.0
baseline,in_distribution_single_shift,mass_shift,severe,0.2849651310178969,0.12333709756653927,0.21027527997891107,0.322088824171159,0.18150745828946432,0.4444444444444444,0.34999990463256836,0.0909283094935947,2.8705077701144748,0.5975539802619089,0.0,0.0,0.0,1.0,1.0,1.0
